0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	2
0	61
10	38
11	64
34	59
33	73
125	106
84	110
107	132
110	142
130	156
77	117
176	189
199	204
199	235
205	241
197	249
237	277
249	280
299	301
283	317
314	288
326	353
352	448
386	373
364	405
406	423
388	425
321	437
402	457
400	417
479	485
485	503
528	525
592	560
519	558
619	606
555	583
535	528
576	615
624	629
646	652
633	670
576	677
679	688
643	711
703	747
704	744
741	767
752	775
768	876
779	812
797	826
763	837
847	847
848	874
855	786
880	911
897	956
913	935
918	919
937	951
944	978
971	1010
979	1007
1028	1030
1021	1065
1035	1062
1048	1115
1069	1104
1075	1167
1097	1122
1131	1194
1141	1168
1143	1169
1167	1200
1104	1200
1197	1210
1227	1236
1235	1242
1221	1319
1269	1293
1271	1293
1308	1319
1330	1325
1324	1345
1351	1354
1362	1363
1394	1415
1392	1404
1409	1415
1431	1427
1438	1445
1468	1458
1471	1472
1486	1477
1523	1478
1519	1509
1535	1527
1568	1552
1573	1556
1584	1574
1599	1590
1617	1617
1638	1619
1677	1634
1680	1708
1674	1664
1707	1675
1712	1686
1719	1701
1754	1718
1771	1728
1775	1744
1796	1745
1826	1760
1854	1776
1853	1779
1859	1802
1878	1809
1902	1830
1917	1838
1905	1847
1951	1851
1956	1926
1975	1888
2000	1893
2007	1904
2032	1907
2041	1926
2064	1936
2087	1946
2071	1953
2095	1955
2115	1967
2142	2000
2145	2001
2178	2005
2182	2017
2215	2030
2224	2018
2249	2047
2239	2069
2261	2066
2299	2078
2288	2089
2326	2096
2256	2103
2335	2112
2378	2123
2368	2119
2391	2142
2399	2147
2447	2160
2448	2163
2455	2189
2469	2177
2491	2187
2496	2192
2513	2203
2527	2204
2557	2282
2577	2219
2575	2231
2607	2241
2597	2251
2635	2253
2640	2263
2657	2257
2671	2271
2702	2285
2723	2287
2721	2293
2754	2297
2768	2317
2779	2308
2794	2320
2812	2377
2839	2335
2835	2331
2860	2346
2878	2340
2903	2352
2919	2375
2928	2366
2960	2369
2970	2375
2992	2453
3010	2414
3010	2368
2960	2400
3056	2406
3071	2409
3088	2497
3104	2417
3040	2423
3152	2448
3174	2386
3162	2434
3253	2487
3223	2456
3204	2452
3265	2454
3302	2471
3333	2480
3329	2496
3333	2521
3359	2482
3376	2485
3403	2494
3425	2496
3466	2491
3479	2459
3524	2503
3661	2515
3539	2529
3568	2514
3569	2524
3691	2461
3705	2550
3677	2543
3708	2567
3738	2576
3694	2558
3751	2559
3878	2559
3783	2559
3882	2576
3970	2583
3984	2603
3925	2597
3966	2512
4035	2571
4044	2510
3920	2608
4095	2608
4095	2606
4095	2608
4095	2624
4095	2653
4095	2626
4095	2626
4095	2640
