0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	18
0	35
13	48
27	66
57	80
64	101
64	112
82	134
105	149
137	164
146	179
176	190
176	215
203	230
197	236
227	254
221	266
263	285
263	303
274	312
295	336
323	272
337	384
339	375
368	400
389	405
373	427
421	451
420	451
435	467
448	483
483	499
496	527
507	534
528	559
545	580
554	580
569	594
576	611
614	630
615	647
635	669
638	691
661	699
688	738
711	725
727	752
742	758
750	764
765	788
775	801
810	818
806	848
821	858
839	863
862	881
882	898
895	915
897	942
925	949
953	1008
949	976
972	1006
991	1010
1003	1023
1014	1052
1046	1088
1040	1083
1076	1094
1137	1105
1095	1135
1115	1151
1133	1155
1182	1175
1104	1190
1218	1199
1194	1225
1213	1232
1228	1249
1235	1258
1266	1280
1268	1301
1355	1314
1313	1328
1314	1360
1360	1360
1359	1367
1388	1386
1382	1296
1405	1422
1421	1490
1455	1445
1456	1457
1488	1477
1498	1523
1474	1501
1517	1519
1552	1526
1561	1559
1581	1569
1631	1582
1611	1595
1634	1651
1579	1616
1645	1595
1669	1668
1675	1659
1727	1674
1727	1729
1718	1698
1748	1714
1769	1674
1776	1744
1735	1747
1840	1759
1835	1771
1871	1789
1851	1797
1866	1795
1893	1829
1915	1817
1911	1843
1943	1861
1958	1926
1923	1883
1998	1983
2009	1891
2021	1910
2032	1926
2061	1946
2067	1939
2078	1959
2096	2015
2103	1969
2138	1987
2155	2063
2178	2007
2173	2005
2192	2026
2233	2033
2224	2065
2238	2032
2259	2070
2287	2081
2281	2087
2302	2080
2327	2101
2339	2154
2352	2117
2370	2155
2375	2135
2404	2133
2426	2160
2477	2176
2470	2166
2461	2178
2485	2186
2512	2190
2513	2197
2525	2205
2545	2224
2569	2192
2576	2233
2612	2238
2603	2245
2647	2211
2651	2262
2675	2269
2689	2275
2703	2235
2713	2278
2738	2291
2753	2307
2763	2303
2779	2313
2791	2320
2815	2316
2832	2321
2858	2340
2866	2345
2896	2339
2886	2359
2913	2358
2918	2361
2944	2369
2957	2378
2997	2390
2989	2383
3033	2384
3038	2405
3040	2407
3054	2416
3058	2463
3103	2422
3133	2423
3157	2430
3174	2438
3182	2431
3206	2443
3225	2449
3236	2458
3259	2448
3283	2464
3280	2471
3315	2475
3333	2481
3339	2486
3378	2492
3396	2495
3361	2496
3466	2503
3470	2510
3490	2512
3550	2521
3541	2519
3568	2535
3598	2535
3607	2530
3632	2539
3673	2540
3721	2546
3728	2545
3723	2558
3782	2570
3782	2573
3824	2576
3858	2576
3888	2587
3889	2579
3920	2581
3932	2593
4003	2591
4085	2593
4095	2602
4095	2608
4095	2617
4095	2669
4095	2624
4095	2627
4095	2630
4095	2629
4095	2633
