0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	19
0	33
13	48
29	59
49	80
59	94
74	114
79	129
123	143
131	158
190	176
142	192
181	201
177	225
207	240
237	256
245	272
259	279
266	301
298	315
304	331
328	343
336	359
354	371
367	385
385	400
400	406
400	422
404	438
459	447
454	459
482	464
475	475
499	479
518	483
560	496
563	501
575	511
576	523
614	562
624	536
624	535
651	547
667	549
701	555
688	555
727	560
746	565
734	572
757	571
782	573
791	577
807	576
827	581
833	579
839	582
868	586
886	590
917	587
924	592
941	602
960	607
976	603
1002	605
1006	610
1040	614
1051	614
1043	610
1091	622
1088	619
1104	618
1137	624
1123	620
1141	626
1177	625
1187	631
1199	625
1232	630
1228	636
1255	629
1263	635
1281	633
1294	639
1303	638
1322	647
1353	643
1369	644
1373	638
1405	642
1430	646
1424	642
1441	641
1456	653
1478	645
1495	649
1502	656
1520	654
1535	655
1558	656
1575	654
1591	656
1625	659
1600	661
1647	655
1655	661
1665	657
1695	663
1712	668
1727	661
1735	663
1745	663
1788	662
1805	674
1817	669
1821	666
1839	670
1853	674
1855	676
1881	674
1900	672
1915	674
1904	671
1935	672
1973	672
1975	673
1977	679
2015	676
2039	679
2047	673
2047	682
2076	683
2105	683
2115	681
2125	679
2151	683
2146	681
2192	688
2178	685
2195	688
2208	693
2112	688
2246	690
2270	688
2281	688
2320	692
2302	690
2355	690
2446	690
2337	693
2384	688
2391	687
2443	687
2418	698
2449	691
2485	701
2482	693
2483	692
2501	693
2528	703
2557	695
2574	695
2593	695
2596	703
2672	704
2609	698
2640	698
2665	703
2671	703
2666	699
2731	717
2726	700
2731	703
2763	707
2768	703
2780	704
2829	701
2811	705
2851	707
2842	713
2899	710
2922	715
2967	713
2912	714
2938	707
2955	701
2962	707
3022	718
2992	714
3018	710
3042	710
3058	714
3071	720
3066	717
3131	719
3117	706
3159	717
3155	719
3180	718
3198	720
3213	710
3248	720
3275	715
3280	716
3311	718
3328	718
3342	705
3361	718
3376	730
3399	720
3449	720
3465	722
3468	725
3507	720
3549	720
3557	721
3559	726
3579	722
3573	721
3665	723
3688	719
3699	722
3728	730
3792	723
3760	731
3882	720
3809	725
3862	737
3919	733
3920	721
3922	724
3978	729
4047	727
4043	725
4047	726
4058	737
4095	736
4045	729
4095	726
4080	737
4086	729
4095	727
4095	738
