0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	24
18	48
30	48
48	59
48	73
56	44
73	101
86	114
139	120
108	116
144	138
165	144
172	145
181	144
193	159
225	162
234	160
262	190
253	176
275	162
299	187
317	183
342	192
368	161
354	195
379	187
390	197
414	197
416	197
432	207
445	217
483	214
485	208
501	212
528	218
545	217
546	214
580	231
597	213
608	210
611	222
624	229
660	221
673	225
675	236
688	233
714	235
736	224
737	262
775	233
773	238
798	241
816	227
838	240
832	236
854	243
863	246
889	243
907	246
932	242
944	240
972	245
954	243
974	243
997	247
1067	247
1042	253
1049	259
1055	253
1077	254
1099	256
1105	246
1142	259
1165	253
1165	262
1192	263
1191	289
1222	262
1235	266
1234	257
1265	268
1271	265
1299	261
1317	269
1321	272
1360	253
1374	294
1381	261
1383	264
1397	269
1415	273
1451	270
1455	273
1472	272
1499	290
1520	272
1462	182
1526	273
1562	274
1565	275
1579	241
1567	272
1634	229
1641	284
1642	283
1664	266
1689	273
1747	282
1766	283
1723	274
1765	278
1739	277
1793	275
1789	277
1805	283
1838	272
1856	325
1867	288
1808	290
1895	285
1969	192
1851	287
1953	292
1959	279
1976	266
2022	287
2014	261
2033	283
2031	288
2129	290
2081	290
2077	291
2032	291
2142	293
2159	304
2150	290
2082	293
2183	294
2208	294
2211	294
2233	291
2255	298
2287	293
2283	342
2303	302
2311	291
2320	303
2327	347
2350	301
2362	256
2384	304
2416	310
2431	301
2439	381
2453	302
2475	266
2495	296
2487	301
2544	306
2537	298
2550	318
2544	300
2621	299
2597	305
2625	314
2631	310
2640	303
2672	353
2689	311
2699	300
2719	311
2731	254
2739	311
2767	305
2781	307
2793	231
2816	311
2821	315
2838	313
2855	320
2864	318
2886	319
2896	319
2927	322
2959	317
2953	315
2972	306
2992	321
3040	307
3040	320
3045	322
3023	321
3088	324
3106	316
3120	326
3137	322
3158	320
3185	320
3219	314
3222	323
3218	318
3259	324
3283	326
3301	317
3329	366
3328	299
3358	327
3377	319
3406	320
3423	331
3457	319
3475	326
3515	326
3499	317
3519	332
3564	336
3574	323
3631	337
3669	335
3658	323
3705	326
3713	323
3729	324
3760	335
3783	259
3824	336
3802	336
3815	331
3742	333
3853	330
3827	329
3939	327
3879	337
3870	324
3935	429
3866	338
3865	329
3882	333
3843	247
3867	311
3891	304
3912	329
