0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	27
2	37
14	49
19	30
61	78
51	85
92	114
91	134
128	144
122	155
137	173
155	194
159	205
203	234
229	238
223	241
228	272
258	287
274	298
272	320
315	329
317	304
352	359
343	378
367	397
378	415
395	425
417	448
427	451
437	482
457	487
470	497
479	535
497	536
533	551
544	536
554	579
571	593
606	614
592	628
597	651
634	662
643	682
665	693
689	712
710	731
705	746
739	758
752	781
770	789
774	814
786	823
819	835
839	853
845	870
869	885
874	910
881	913
910	1017
923	945
946	979
956	977
975	1040
989	1010
994	1077
1008	1041
1049	1054
1070	1072
1079	1138
1094	1111
1105	1106
1114	1135
1113	1163
1132	1165
1173	1195
1197	1209
1183	1210
1221	1234
1239	1253
1239	1270
1266	1203
1303	1291
1296	1319
1311	1328
1296	1369
1351	1359
1365	1361
1388	1389
1382	1399
1424	1419
1415	1430
1478	1446
1465	1458
1471	1471
1472	1489
1513	1505
1531	1569
1535	1535
1551	1552
1578	1563
1599	1578
1637	1594
1629	1595
1649	1618
1664	1638
1650	1643
1698	1655
1733	1671
1706	1683
1739	1691
1677	1712
1750	1711
1799	1732
1851	1750
1872	1762
1831	1776
1840	1779
1871	1799
1883	1803
1885	1815
1918	1831
1937	1849
1943	1857
1968	1872
1957	1877
1993	1925
1984	1897
2001	1900
2042	1921
2064	1980
2071	1943
2123	1949
2105	1963
2125	1965
2130	1970
2160	1981
2160	1993
2169	2000
2201	2022
2239	2030
2227	2036
2251	2046
2271	2059
2256	2065
2304	2075
2301	2087
2331	2149
2337	2160
2366	2119
2375	2162
2378	2123
2404	2133
2422	2144
2443	2156
2459	2161
2463	2192
2480	2175
2506	2187
2514	2198
2544	2195
2538	2209
2569	2219
2559	2226
2605	2192
2608	2235
2627	2238
2667	2247
2672	2250
2672	2256
2690	2270
2729	2271
2725	2281
2723	2288
2770	2291
2775	2302
2784	2306
2807	2313
2832	2322
2842	2325
2867	2323
2871	2342
2890	2343
2913	2353
2935	2357
2944	2352
2967	2369
2992	2373
3050	2381
3021	2382
3028	2385
3045	2395
3057	2379
3089	2399
3120	2413
3122	2414
3152	2416
3159	2429
3173	2431
3206	2437
3219	2433
3239	2453
3268	2450
3271	2453
3312	2463
3334	2458
3345	2470
3361	2473
3376	2480
3434	2497
3405	2485
3344	2494
3455	2495
3504	2503
3525	2511
3537	2512
3546	2497
3605	2533
3645	2517
3649	2532
3683	2533
3682	2535
3721	2543
3735	2543
3776	2551
3787	2551
3824	2555
3878	2567
3883	2570
3920	2576
3985	2576
3970	2547
4001	2593
4066	2595
4063	2601
4095	2595
4095	2598
4095	2608
4095	2607
4095	2618
4095	2625
4095	2614
4095	2621
