0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	29
0	33
15	49
22	78
53	91
61	102
85	113
105	125
101	174
112	165
139	177
167	192
188	207
187	224
197	247
217	255
223	269
249	277
252	295
278	316
304	336
323	349
352	355
352	372
352	394
400	410
381	427
419	435
417	458
438	469
450	484
478	505
478	526
496	537
509	551
545	575
557	585
571	601
590	620
593	636
626	646
624	667
655	687
666	701
686	710
695	723
694	749
732	758
749	772
769	788
786	802
800	827
812	841
832	853
845	869
848	882
870	900
885	918
915	931
929	946
938	967
955	983
980	994
997	1014
1002	1034
1019	1047
1040	1067
1061	1083
1061	1104
1083	1119
1105	1127
1119	1149
1127	1163
1162	1174
1156	1194
1197	1211
1199	1221
1226	1235
1232	1262
1247	1271
1267	1295
1296	1310
1296	1327
1305	1337
1328	1360
1343	1375
1381	1393
1378	1399
1399	1424
1407	1431
1439	1447
1451	1458
1472	1475
1488	1501
1535	1505
1498	1520
1527	1545
1523	1567
1543	1575
1584	1594
1609	1604
1625	1627
1616	1642
1635	1648
1648	1674
1658	1690
1678	1713
1697	1719
1710	1735
1726	1717
1763	1772
1772	1785
1769	1796
1795	1808
1805	1831
1823	1841
1842	1863
1858	1897
1863	1903
1894	1911
1918	1932
1925	1939
1933	1949
1970	1970
1969	1994
1978	2011
2009	2011
2023	1971
2033	2061
2044	2087
2069	2081
2073	2100
2099	2117
2122	2118
2157	2147
2139	2173
2160	2175
2117	2193
2194	2201
2203	2255
2231	2238
2207	2257
2256	2271
2355	2237
2297	2303
2320	2334
2342	2332
2326	2352
2360	2366
2389	2399
2385	2401
2432	2439
2433	2428
2448	2426
2445	2459
2467	2477
2479	2487
2512	2500
2522	2517
2480	2507
2495	2546
2580	2577
2576	2588
2596	2605
2609	2617
2605	2634
2640	2654
2651	2621
2657	2682
2714	2725
2675	2711
2768	2723
2754	2754
2769	2766
2719	2773
2768	2799
2834	2813
2842	2861
2874	2843
2870	2861
2816	2878
2929	2895
2983	2910
2941	2864
2933	2940
2928	2932
2986	2969
3037	2985
3025	3009
3039	3009
2977	3025
3079	3035
3079	2993
3102	3059
3140	3088
3142	3079
3152	3097
3198	3103
3188	3102
3219	3109
3242	3126
3270	3121
3229	3135
3347	3134
3408	3200
3311	3154
3363	3155
3280	3158
3418	3162
3430	3169
3470	3173
3473	3181
3490	3190
3504	3184
3562	3184
3561	3200
3583	3198
3614	3197
3636	3204
3659	3215
3674	3243
3717	3219
3756	3217
3814	3220
3785	3219
3814	3231
3838	3149
3877	3238
3959	3259
3937	3240
3945	3249
4028	3246
4022	3294
4015	3248
4095	3258
4095	3260
4095	3255
4095	3208
4095	3269
4095	3283
4095	3326
4095	3279
