0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	1
0	0
10	34
24	41
34	69
50	80
70	83
80	121
93	128
111	197
122	160
148	176
176	192
162	208
176	215
208	233
225	253
240	262
261	283
272	295
290	321
298	331
327	355
336	363
338	370
367	389
374	402
387	453
397	438
419	443
447	467
460	473
464	499
474	602
499	531
543	507
593	573
570	582
575	598
656	610
593	631
626	613
656	656
653	676
656	689
686	734
698	722
722	738
723	755
773	847
752	785
781	787
780	816
815	833
838	859
853	799
807	879
870	899
854	921
910	931
921	944
970	971
957	880
958	1018
944	1010
995	1063
955	1040
1039	1137
1088	1082
1063	1089
1038	1178
1103	1191
1114	1143
1129	1150
1151	1215
1155	1189
1203	1184
1277	1219
1211	1232
1297	1218
1242	1245
1255	1281
1273	1202
1301	1314
1322	1328
1341	1347
1329	1359
1365	1374
1376	1379
1405	1399
1419	1410
1433	1431
1445	1510
1471	1466
1467	1430
1502	1488
1473	1498
1530	1531
1520	1535
1558	1546
1584	1585
1572	1581
1598	1674
1616	1601
1638	1619
1645	1637
1668	1727
1691	1675
1707	1671
1714	1686
1734	1724
1761	1695
1758	1808
1788	1741
1796	1751
1798	1755
1843	1776
1827	1788
1861	1803
1824	1770
1899	1817
1909	1837
1909	1893
1953	1855
1953	1867
1982	1879
1987	1894
1999	1904
2000	1909
2029	1919
2068	1935
2073	1943
2096	1959
2119	1968
2123	1980
2142	1989
2171	1993
2177	2010
2239	2018
2208	2023
2227	2033
2251	2046
2239	2055
2259	2067
2276	2073
2307	2084
2313	2087
2330	2097
2347	2113
2374	2115
2379	2132
2399	2138
2396	2141
2403	2158
2429	2160
2462	2160
2459	2170
2478	2185
2497	2189
2512	2197
2537	2204
2544	2217
2569	2226
2598	2231
2611	2237
2591	2256
2637	2252
2642	2255
2666	2266
2672	2276
2702	2281
2706	2287
2737	2282
2755	2291
2779	2315
2778	2308
2790	2320
2811	2320
2826	2320
2847	2335
2858	2348
2891	2350
2891	2353
2914	2352
2927	2357
2937	2367
2960	2384
2969	2320
2991	2386
3013	2487
3029	2435
3037	2413
3007	2406
3088	2461
3105	2416
3129	2423
3129	2429
3153	2421
3235	2445
3191	2448
3223	2453
3247	2468
3253	2464
3280	2477
3255	2467
3332	2470
3278	2480
3417	2539
3383	2493
3395	2571
3498	2491
3485	2503
3479	2509
3504	2509
3527	2516
3440	2539
3546	2526
3595	2620
3558	2521
3623	2496
3665	2538
3697	2549
3760	2547
3767	2519
3754	2569
3930	2571
3822	2571
3853	2576
3897	2579
3891	2582
4013	2587
3978	2595
4095	2599
4048	2597
3888	2609
4087	2606
4095	2611
4095	2619
4095	2619
4095	2620
4095	2628
4095	2625
4095	2640
