0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	16
0	44
11	50
26	67
38	80
67	91
82	110
99	121
93	107
119	156
146	167
157	192
190	204
177	229
206	240
225	247
251	271
257	282
272	297
293	304
304	352
319	347
347	358
336	370
365	383
386	396
391	429
406	417
430	432
432	447
461	454
485	461
496	467
497	487
515	489
530	499
561	497
576	510
593	522
596	529
618	519
577	535
656	555
657	539
691	597
703	550
743	579
721	562
737	567
768	569
795	615
795	577
807	537
869	576
855	589
849	577
878	625
898	588
906	608
914	593
923	593
961	602
976	528
981	601
983	671
1021	605
1013	637
1040	611
1072	633
1102	614
1095	561
1113	621
1136	691
1181	624
1163	619
1178	624
1201	627
1275	624
1261	633
1250	630
1324	645
1328	641
1306	545
1370	638
1382	636
1346	643
1357	685
1413	642
1392	645
1392	648
1433	641
1375	650
1469	650
1466	647
1427	653
1499	663
1487	651
1549	647
1575	665
1572	654
1575	653
1566	658
1611	656
1657	656
1706	663
1679	662
1686	657
1690	662
1715	662
1742	666
1739	670
1767	666
1776	669
1789	670
1824	667
1835	670
1856	680
1860	666
1885	674
1899	669
1920	674
1933	639
1945	686
1953	590
1977	667
1982	673
2018	675
2018	679
1967	684
2046	708
2073	701
2096	684
2095	678
2086	690
2123	675
2175	651
2173	683
2191	688
2203	677
2209	688
2254	687
2253	688
2271	691
2295	691
2299	691
2304	701
2322	690
2343	687
2384	698
2393	731
2387	697
2401	650
2418	688
2435	698
2448	667
2482	697
2496	693
2498	695
2530	709
2536	699
2539	706
2559	723
2590	649
2600	698
2624	698
2643	613
2663	699
2675	704
2688	705
2699	704
2720	709
2717	699
2737	694
2751	705
2779	709
2785	705
2803	705
2825	707
2870	714
2864	686
2887	709
2881	707
2912	701
2933	705
2941	705
2957	715
2971	716
2999	720
3008	708
3031	685
3076	711
3093	713
3099	720
3105	719
3109	719
3138	714
3174	724
3190	720
3201	719
3221	722
3246	720
3265	720
3281	724
3294	725
3318	717
3345	724
3361	718
3394	720
3411	720
3422	720
3462	735
3502	720
3485	727
3525	720
3537	723
3568	725
3581	729
3618	732
3632	730
3684	725
3703	720
3730	724
3741	731
3753	727
3902	724
3858	723
3911	726
3859	729
3899	720
3956	736
3954	724
3987	729
4045	731
4016	733
4083	726
4095	739
4095	733
4095	737
4095	730
4095	735
4095	733
4095	738
