0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	41
48	37
12	48
30	62
37	81
66	97
83	109
106	126
96	144
117	161
150	184
161	192
173	201
187	225
193	237
227	234
250	304
259	282
260	301
274	319
311	341
309	345
334	365
355	372
352	398
371	409
415	426
406	438
433	454
448	471
446	490
464	509
496	519
511	541
528	554
537	582
556	589
578	601
595	621
607	633
623	637
651	669
663	685
670	699
686	711
689	725
705	752
727	759
749	780
772	799
784	804
793	829
798	842
822	853
829	872
857	881
886	903
880	922
907	938
927	949
922	971
921	976
977	993
976	987
1005	1037
1040	1049
1037	1067
1051	1086
1054	1104
1093	1108
1098	1133
1111	1142
1150	1163
1168	1189
1168	1198
1195	1199
1233	1232
1280	1242
1201	1258
1266	1279
1259	1282
1261	1303
1295	1327
1301	1313
1339	1350
1341	1373
1375	1392
1424	1406
1429	1415
1427	1430
1424	1446
1448	1459
1517	1481
1473	1488
1484	1507
1526	1535
1470	1547
1500	1593
1613	1581
1533	1588
1594	1614
1605	1623
1614	1645
1616	1658
1690	1678
1718	1684
1698	1709
1630	1744
1718	1746
1655	1759
1807	1770
1821	1787
1799	1794
1767	1805
1807	1875
1831	1867
1859	1861
1851	1873
1889	1892
1882	1878
1957	1917
1922	1927
1922	1942
1997	1979
1973	1965
1982	1968
2010	1984
2019	1996
2061	2000
2043	2012
2073	2003
2103	1999
2106	2083
2142	2033
2132	2064
2144	2043
2181	1981
2181	2060
2203	2057
2219	2064
2227	2064
2240	2068
2270	2081
2298	2080
2288	2087
2289	2087
2315	2055
2341	2091
2346	2074
2384	2092
2386	2090
2397	2110
2425	2064
2446	2103
2448	2134
2451	2110
2490	2103
2509	2115
2527	2123
2544	2116
2543	2119
2559	2118
2578	2119
2613	2125
2624	2112
2640	2128
2661	2128
2665	2133
2689	2116
2695	2140
2710	2147
2734	2134
2742	2135
2762	2146
2775	2139
2800	2131
2834	2142
2849	2144
2851	2145
2865	2143
2904	2155
2898	2147
2914	2151
2946	2146
2942	2154
2960	2150
2983	2155
2997	2151
3018	2157
3051	2158
3047	2160
3081	2157
3088	2167
3105	2160
3123	2149
3071	2168
3173	2169
3175	2160
3207	2164
3223	2156
3245	2164
3265	2165
3286	2160
3301	2176
3327	2167
3365	2176
3358	2173
3392	2179
3433	2166
3435	2176
3432	2185
3463	2179
3492	2176
3534	2179
3533	2188
3568	2183
3603	2183
3632	2191
3763	2185
3675	2192
3686	2181
3730	2175
3757	2192
3795	2194
3818	2190
3827	2191
3850	2192
3862	2194
3936	2191
3929	2192
4016	2195
4061	2128
4095	2211
4077	2122
4095	2202
4095	2172
4095	2195
4095	2199
4095	2208
4095	2224
4095	2197
4095	2193
