0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	16
16	39
29	52
30	77
51	80
66	97
85	114
103	86
95	143
135	160
144	176
153	197
186	208
181	226
199	237
287	256
240	272
262	286
277	302
277	318
304	330
321	345
324	364
352	377
368	401
382	401
386	418
417	435
433	457
437	467
468	491
495	496
498	523
493	545
523	558
534	576
555	585
574	598
594	623
595	636
611	651
647	658
671	683
669	691
702	715
695	719
714	752
723	752
739	778
762	798
781	808
799	833
815	836
832	862
838	879
862	885
878	905
900	910
902	933
922	944
951	962
950	987
960	999
990	1008
999	1034
1017	1049
1049	1061
1059	1077
1072	1100
1074	1106
1091	1127
1129	1149
1146	1163
1152	1186
1162	1169
1179	1215
1189	1232
1226	1245
1235	1318
1234	1264
1265	1270
1230	1300
1309	1325
1316	1338
1337	1349
1342	1371
1370	1387
1366	1401
1388	1421
1414	1426
1417	1486
1424	1462
1510	1473
1488	1491
1490	1453
1547	1520
1521	1547
1583	1555
1546	1619
1584	1594
1581	1602
1612	1618
1627	1680
1669	1665
1655	1657
1702	1685
1681	1712
1696	1718
1665	1712
1792	1783
1762	1725
1774	1776
1807	1750
1822	1808
1807	1829
1887	1845
1839	1857
1861	1878
1882	1839
1933	1907
1919	1963
1915	1945
1947	1965
1955	1980
2061	1986
2000	1999
1986	1984
2093	2005
2029	2015
2098	2022
2085	2035
2025	2047
2122	2065
2160	2074
2127	2081
2160	2106
2173	2095
2192	2096
2219	2114
2224	2121
2233	2131
2270	2123
2255	2144
2279	2090
2306	2289
2319	2165
2334	2176
2350	2309
2368	2184
2384	2384
2384	2335
2401	2202
2421	2220
2445	2222
2458	2156
2448	2465
2501	2480
2485	2496
2514	2511
2527	2529
2546	2539
2585	2605
2606	2578
2602	2529
2622	2607
2631	2633
2659	2617
2672	2661
2681	2678
2703	2691
2704	2711
2725	2723
2752	2743
2763	2752
2796	2768
2803	2362
2805	2365
2817	2384
2837	2377
2853	2416
2879	2384
2890	2398
2966	2404
2930	2446
2951	2407
2971	2416
2982	2417
3003	2430
2937	2449
3024	2443
3065	2289
3067	2448
3092	2461
3130	3084
3105	2474
3131	2479
3184	3142
3168	3141
3195	3177
3226	3199
3242	3214
3267	3232
3279	3266
3294	2524
3326	2533
3338	3344
3376	2545
3387	2544
3409	2545
3438	2555
3458	2551
3459	2576
3495	2576
3519	2581
3537	2585
3549	2556
3631	2605
3633	2602
3654	2605
3662	2607
3694	2609
3735	2621
3758	2630
3755	2639
3793	2636
3837	2640
3856	3091
3921	3089
3914	2651
3903	3100
3937	3114
4027	3113
4051	3122
4095	3131
4090	3481
4095	3481
4095	3151
4095	3491
4095	3515
4095	3508
4095	4095
4095	3536
